time,lat,lon,windspeed,pressure,year,month,day,hour,tid,label
30,29.8,-62.2,30,0,1992,7,25,18,2666,TS
36,30.2,-61.3,25,0,1992,7,26,0,2666,TS
42,30.8,-59.9,25,0,1992,7,26,6,2666,TS
48,31.2,-58,20,0,1992,7,26,12,2666,TS
6,32.5,-74.6,30,1009,1992,9,22,12,2670,TS
12,32.8,-74.2,45,1006,1992,9,22,18,2670,TS
18,33.6,-73.8,45,1005,1992,9,23,0,2670,TS
24,34.1,-73.5,45,1005,1992,9,23,6,2670,TS
30,34.3,-73.2,40,1005,1992,9,23,12,2670,TS
36,34.3,-73.1,40,1006,1992,9,23,18,2670,TS
42,34,-73,40,1006,1992,9,24,0,2670,TS
48,33.8,-73.1,40,1005,1992,9,24,6,2670,TS
54,33.9,-73.3,40,1005,1992,9,24,12,2670,TS
60,34.1,-73.8,40,1005,1992,9,24,18,2670,TS
66,34.3,-74.3,45,1004,1992,9,25,0,2670,TS
72,34.9,-74.8,45,1004,1992,9,25,6,2670,TS
78,35.9,-75.2,55,1001,1992,9,25,12,2670,TS
84,37,-75.4,55,1007,1992,9,25,18,2670,TS
90,37.8,-75.5,55,1007,1992,9,25,22,2670,TS
96,38.3,-75.6,40,1008,1992,9,26,0,2670,TS
102,39.6,-75.9,35,1010,1992,9,26,6,2670,TS
108,40.5,-76.5,25,1014,1992,9,26,12,2670,TS
6,11,-34.7,25,0,1992,9,25,12,2671,TS
12,11.1,-36.2,30,0,1992,9,25,18,2671,TS
18,11.2,-37.7,30,0,1992,9,26,0,2671,TS
24,11.5,-39.2,25,0,1992,9,26,6,2671,TS
30,11.8,-40.7,25,0,1992,9,26,12,2671,TS
36,12.3,-41.9,25,0,1992,9,26,18,2671,TS
42,12.8,-43.1,30,0,1992,9,27,0,2671,TS
48,13.4,-44.2,30,0,1992,9,27,6,2671,TS
54,14.1,-45.1,30,0,1992,9,27,12,2671,TS
60,14.7,-45.8,30,0,1992,9,27,18,2671,TS
66,15.4,-46.4,30,0,1992,9,28,0,2671,TS
72,16.2,-46.9,25,0,1992,9,28,6,2671,TS
78,17.2,-46.9,25,0,1992,9,28,12,2671,TS
84,18,-46.5,25,0,1992,9,28,18,2671,TS
90,18.6,-46.2,30,0,1992,9,29,0,2671,TS
96,19.2,-45.9,30,0,1992,9,29,6,2671,TS
102,19.8,-45.6,30,0,1992,9,29,12,2671,TS
108,20.5,-45.4,30,0,1992,9,29,18,2671,TS
114,21.5,-45.3,30,0,1992,9,30,0,2671,TS
120,22.5,-45.2,30,0,1992,9,30,6,2671,TS
126,23.5,-44.8,30,0,1992,9,30,12,2671,TS
132,24.4,-44.4,30,0,1992,9,30,18,2671,TS
138,25.4,-43.9,30,0,1992,10,1,0,2671,TS
144,26.4,-43.2,25,0,1992,10,1,6,2671,TS
150,27.6,-42.3,20,0,1992,10,1,12,2671,TS
6,26.2,-69.1,25,1009,1992,9,26,18,2672,TS
12,25.8,-70.8,25,1008,1992,9,27,0,2672,TS
18,26.3,-72.3,25,1007,1992,9,27,6,2672,TS
24,27,-73.9,30,1006,1992,9,27,12,2672,TS
30,27.7,-75.5,30,1003,1992,9,27,18,2672,TS
36,28,-76.6,30,1004,1992,9,28,0,2672,TS
42,28.3,-77.7,30,1004,1992,9,28,6,2672,TS
48,28.6,-78.6,30,1004,1992,9,28,12,2672,TS
54,28.9,-79.2,30,1004,1992,9,28,18,2672,TS
60,29.2,-79.4,30,1004,1992,9,29,0,2672,TS
66,29.4,-79.5,30,1003,1992,9,29,6,2672,TS
72,29.7,-79.3,35,1003,1992,9,29,12,2672,TS
78,29.8,-79.1,40,1003,1992,9,29,18,2672,TS
84,29.9,-78.8,40,1002,1992,9,30,0,2672,TS
90,30,-78.1,40,1000,1992,9,30,6,2672,TS
96,30.1,-77.1,45,999,1992,9,30,12,2672,TS
102,29.9,-75.8,50,997,1992,9,30,18,2672,TS
108,29.7,-74.4,50,996,1992,10,1,0,2672,TS
114,29.3,-73,50,997,1992,10,1,6,2672,TS
120,28.9,-71.6,50,998,1992,10,1,12,2672,TS
126,28.4,-70.3,55,996,1992,10,1,18,2672,TS
132,28,-69,55,990,1992,10,2,0,2672,TS
138,27.6,-68,50,992,1992,10,2,6,2672,TS
144,27.5,-67,45,1000,1992,10,2,12,2672,TS
150,27.4,-66.1,40,1003,1992,10,2,18,2672,TS
156,27.5,-65.2,35,1005,1992,10,3,0,2672,TS
162,27.8,-64.5,35,1007,1992,10,3,6,2672,TS
168,28.2,-63.7,30,1008,1992,10,3,12,2672,TS
174,28.4,-62.9,30,1008,1992,10,3,18,2672,TS
6,20.5,-91.9,25,1006,1993,6,18,0,2675,TS
12,20.8,-92.3,25,1005,1993,6,18,6,2675,TS
18,21.1,-92.8,25,1005,1993,6,18,12,2675,TS
24,21.7,-93.1,30,1005,1993,6,18,18,2675,TS
30,22.6,-93.4,30,1006,1993,6,19,0,2675,TS
36,23.8,-94.1,30,1006,1993,6,19,6,2675,TS
42,25.9,-95.9,35,1000,1993,6,19,12,2675,TS
48,26,-96.3,35,1000,1993,6,19,18,2675,TS
54,26.3,-96.7,35,1000,1993,6,20,0,2675,TS
60,27,-97.2,35,1001,1993,6,20,6,2675,TS
66,27.1,-97.4,35,1001,1993,6,20,9,2675,TS
72,27.2,-97.8,30,1002,1993,6,20,12,2675,TS
78,27.2,-97.9,30,1003,1993,6,20,18,2675,TS
84,27.1,-98.1,30,1004,1993,6,21,0,2675,TS
90,27.1,-98.3,25,1006,1993,6,21,6,2675,TS
6,13.6,-30.8,25,1010,1993,8,23,12,2679,TS
12,13.9,-31.3,30,1009,1993,8,23,18,2679,TS
18,14.5,-32.3,30,1007,1993,8,24,0,2679,TS
24,15,-33.2,30,1005,1993,8,24,6,2679,TS
30,15.4,-34,35,1003,1993,8,24,12,2679,TS
36,15.8,-34.9,40,1002,1993,8,24,18,2679,TS
42,16.4,-35.8,45,1000,1993,8,25,0,2679,TS
48,16.9,-36.6,45,1000,1993,8,25,6,2679,TS
54,17.4,-37.6,45,1000,1993,8,25,12,2679,TS
60,18,-38.7,45,1000,1993,8,25,18,2679,TS
66,18.7,-39.7,45,1000,1993,8,26,0,2679,TS
72,19.4,-40.7,45,1000,1993,8,26,6,2679,TS
78,20,-41.4,45,1000,1993,8,26,12,2679,TS
84,20.6,-42.1,40,1001,1993,8,26,18,2679,TS
90,21.3,-42.5,40,1002,1993,8,27,0,2679,TS
96,22.1,-42.7,35,1005,1993,8,27,6,2679,TS
102,22.5,-43,30,1006,1993,8,27,12,2679,TS
108,22.8,-43.2,25,1009,1993,8,27,18,2679,TS
114,22.9,-43.6,25,1009,1993,8,28,0,2679,TS
120,22.6,-44,25,1009,1993,8,28,6,2679,TS
126,22.2,-44.5,25,1010,1993,8,28,12,2679,TS
6,30,-63.2,30,0,1993,9,29,18,2683,TS
12,31.7,-63.7,30,0,1993,9,30,0,2683,TS
18,33.8,-64,30,0,1993,9,30,6,2683,TS
24,36.9,-64,30,0,1993,9,30,12,2683,TS
30,39.6,-62.2,30,0,1993,9,30,18,2683,TS
6,21.7,-83.6,25,1011,1994,6,30,6,2684,TS
12,21.6,-84.3,25,1010,1994,6,30,12,2684,TS
18,21.6,-85.2,30,1008,1994,6,30,18,2684,TS
24,21.5,-85.6,30,1008,1994,7,1,0,2684,TS
30,22,-86.1,30,1008,1994,7,1,6,2684,TS
36,22.5,-86.4,30,1008,1994,7,1,12,2684,TS
42,23,-86.7,30,1007,1994,7,1,18,2684,TS
48,23.7,-87.1,35,1006,1994,7,2,0,2684,TS
54,24.4,-87.5,35,1005,1994,7,2,6,2684,TS
60,25.5,-87.5,40,1003,1994,7,2,12,2684,TS
66,26.5,-86.9,45,1000,1994,7,2,18,2684,TS
72,27.7,-86.8,45,998,1994,7,3,0,2684,TS
78,28.8,-86.8,50,997,1994,7,3,6,2684,TS
84,29.9,-86.7,55,993,1994,7,3,12,2684,TS
90,30.4,-86.5,55,993,1994,7,3,15,2684,TS
96,30.7,-86.3,45,1000,1994,7,3,18,2684,TS
102,31.2,-86.1,25,1004,1994,7,4,0,2684,TS
108,31.7,-85.9,20,1009,1994,7,4,6,2684,TS
114,32.3,-85.5,20,1011,1994,7,4,12,2684,TS
120,32.7,-85.2,20,1014,1994,7,4,18,2684,TS
126,33,-85,20,1014,1994,7,5,0,2684,TS
132,33.2,-84.9,20,1013,1994,7,5,6,2684,TS
138,33.3,-84.8,20,1013,1994,7,5,12,2684,TS
144,33.5,-84.6,20,1012,1994,7,5,18,2684,TS
150,33.4,-84.4,15,1013,1994,7,6,0,2684,TS
156,33.3,-84.5,15,1013,1994,7,6,6,2684,TS
162,33.1,-84.8,15,1013,1994,7,6,12,2684,TS
168,32.8,-85.4,15,1013,1994,7,6,18,2684,TS
174,32.7,-86.3,10,1012,1994,7,7,0,2684,TS
180,32.7,-86.6,10,1012,1994,7,7,6,2684,TS
186,32.8,-86.8,10,1012,1994,7,7,12,2684,TS
192,33,-87,10,1013,1994,7,7,18,2684,TS
6,32.2,-78.9,25,0,1994,7,20,6,2685,TS
12,33,-79.1,30,0,1994,7,20,12,2685,TS
18,33.2,-79.2,30,0,1994,7,20,14,2685,TS
24,33.7,-79.7,25,0,1994,7,20,18,2685,TS
30,34.4,-80.5,20,0,1994,7,21,0,2685,TS
36,35.2,-81,15,0,1994,7,21,6,2685,TS
6,20.5,-93,30,0,1994,8,29,12,2688,TS
12,20.5,-93.8,30,0,1994,8,29,18,2688,TS
18,20.6,-94.5,30,0,1994,8,30,0,2688,TS
24,20.7,-95.2,30,0,1994,8,30,6,2688,TS
30,21,-95.9,30,0,1994,8,30,12,2688,TS
36,21.4,-96.5,30,0,1994,8,30,18,2688,TS
42,21.8,-97.1,30,0,1994,8,31,0,2688,TS
48,22.4,-98,30,0,1994,8,31,6,2688,TS
54,23,-99,30,0,1994,8,31,12,2688,TS
6,13.1,-56.8,25,1011,1994,9,9,12,2689,TS
12,13.4,-58.3,30,1010,1994,9,9,18,2689,TS
18,13.7,-60.2,45,1010,1994,9,10,0,2689,TS
24,14,-61,55,1007,1994,9,10,3,2689,TS
30,14.1,-61.6,60,1006,1994,9,10,6,2689,TS
36,14.6,-63.2,55,1007,1994,9,10,12,2689,TS
42,15.1,-64.9,50,1008,1994,9,10,18,2689,TS
48,15.5,-66.7,50,1008,1994,9,11,0,2689,TS
6,10.1,-29.9,25,1010,1994,9,21,18,2690,TS
12,10.5,-30.2,25,1010,1994,9,22,0,2690,TS
18,11.1,-30.3,30,1009,1994,9,22,6,2690,TS
24,11.8,-30.3,35,1005,1994,9,22,12,2690,TS
30,12.5,-30.3,45,1000,1994,9,22,18,2690,TS
36,13.1,-30.4,50,997,1994,9,23,0,2690,TS
42,13.8,-30.5,50,998,1994,9,23,6,2690,TS
48,14.4,-30.6,45,1000,1994,9,23,12,2690,TS
54,14.9,-30.6,45,1001,1994,9,23,18,2690,TS
60,15.4,-30.6,40,1003,1994,9,24,0,2690,TS
66,15.9,-30.7,35,1005,1994,9,24,6,2690,TS
72,16.5,-31,30,1007,1994,9,24,12,2690,TS
78,16.8,-31.3,30,1009,1994,9,24,18,2690,TS
84,17,-31.6,25,1010,1994,9,25,0,2690,TS
90,17,-31.9,25,1010,1994,9,25,6,2690,TS
96,17,-32.1,25,1010,1994,9,25,12,2690,TS
102,17,-32.3,25,1010,1994,9,25,18,2690,TS
108,16.8,-33.2,20,1011,1994,9,26,0,2690,TS
6,13.8,-20.8,30,0,1994,9,27,12,2692,TS
12,14.7,-20.9,30,0,1994,9,27,18,2692,TS
18,15.2,-20.9,30,0,1994,9,28,0,2692,TS
24,15.5,-21.1,30,0,1994,9,28,6,2692,TS
30,15.9,-21.5,30,0,1994,9,28,12,2692,TS
36,16.3,-21.9,30,0,1994,9,28,18,2692,TS
42,16.5,-22.1,25,0,1994,9,29,0,2692,TS
6,20.5,-86,25,0,1994,9,29,6,2693,TS
12,21,-85.5,25,0,1994,9,29,12,2693,TS
18,22,-85,30,0,1994,9,29,18,2693,TS
24,22.3,-85,30,0,1994,9,30,0,2693,TS
30,22.5,-85.2,30,0,1994,9,30,6,2693,TS
36,23,-85.5,30,0,1994,9,30,12,2693,TS
42,24,-86,25,0,1994,9,30,18,2693,TS
6,32,-72,20,1019,1995,7,5,6,2697,TS
12,32,-72,20,1019,1995,7,5,12,2697,TS
18,31.9,-72,20,1018,1995,7,5,18,2697,TS
24,31.8,-72,25,1017,1995,7,6,0,2697,TS
30,31.7,-71.9,25,1016,1995,7,6,6,2697,TS
36,31.5,-71.7,30,1013,1995,7,6,12,2697,TS
42,31.3,-71.6,30,1011,1995,7,6,18,2697,TS
48,31.3,-71.3,30,1009,1995,7,7,0,2697,TS
54,31.6,-71,35,1007,1995,7,7,6,2697,TS
60,32.2,-70.6,40,1004,1995,7,7,12,2697,TS
66,33.2,-70.2,60,1001,1995,7,7,18,2697,TS
72,33.6,-69.9,60,998,1995,7,7,21,2697,TS
78,34,-69.6,60,997,1995,7,8,0,2697,TS
84,34.9,-68.9,55,997,1995,7,8,6,2697,TS
90,35.9,-68.2,50,997,1995,7,8,12,2697,TS
96,37.2,-67.2,50,997,1995,7,8,18,2697,TS
102,38.7,-66,50,996,1995,7,9,0,2697,TS
108,40.5,-64.6,50,995,1995,7,9,6,2697,TS
114,42.3,-63.1,50,993,1995,7,9,12,2697,TS
120,44.3,-61.7,50,991,1995,7,9,18,2697,TS
126,45.3,-61,50,990,1995,7,9,21,2697,TS
132,45.6,-60.8,45,990,1995,7,9,22,2697,TS
138,46.4,-60.5,45,990,1995,7,10,0,2697,TS
144,48.5,-59.2,40,989,1995,7,10,6,2697,TS
6,17.1,-54.9,25,1012,1995,7,12,0,2698,TS
12,17.5,-56.5,25,1012,1995,7,12,6,2698,TS
18,18.1,-58.3,25,1012,1995,7,12,12,2698,TS
24,18.7,-59.9,30,1011,1995,7,12,18,2698,TS
30,19.2,-61,30,1011,1995,7,13,0,2698,TS
36,19.6,-61.9,30,1011,1995,7,13,6,2698,TS
42,20.1,-62.7,30,1010,1995,7,13,12,2698,TS
48,20.6,-63.6,30,1010,1995,7,13,18,2698,TS
54,21.1,-64.4,35,1006,1995,7,14,0,2698,TS
60,21.1,-64.9,35,1008,1995,7,14,6,2698,TS
66,21.1,-65.2,35,1009,1995,7,14,12,2698,TS
72,21.3,-65.5,40,1010,1995,7,14,18,2698,TS
78,21.8,-66,40,1009,1995,7,15,0,2698,TS
84,22.3,-66.7,45,1006,1995,7,15,6,2698,TS
90,22.7,-67.5,45,1006,1995,7,15,12,2698,TS
96,23.2,-67.9,45,1005,1995,7,15,18,2698,TS
102,23.7,-68.2,45,1004,1995,7,16,0,2698,TS
108,24.5,-68.4,50,999,1995,7,16,6,2698,TS
114,25.3,-68.8,50,999,1995,7,16,12,2698,TS
120,26.2,-69.1,55,997,1995,7,16,18,2698,TS
126,27.2,-69.4,60,991,1995,7,17,0,2698,TS
132,28.2,-69.6,60,995,1995,7,17,6,2698,TS
138,29.3,-69.8,60,997,1995,7,17,12,2698,TS
144,30.5,-69.8,55,995,1995,7,17,18,2698,TS
150,31.6,-69.7,55,994,1995,7,18,0,2698,TS
156,32.6,-69,55,994,1995,7,18,6,2698,TS
162,33.6,-68.1,50,995,1995,7,18,12,2698,TS
168,34.6,-67.3,50,996,1995,7,18,18,2698,TS
174,35.4,-65.8,50,997,1995,7,19,0,2698,TS
180,36.2,-64.1,50,997,1995,7,19,6,2698,TS
186,37.1,-62.4,50,998,1995,7,19,12,2698,TS
192,38.2,-60.2,50,998,1995,7,19,18,2698,TS
198,39.5,-57.6,50,999,1995,7,20,0,2698,TS
204,41.1,-54.7,50,999,1995,7,20,6,2698,TS
210,43,-51.7,50,1000,1995,7,20,12,2698,TS
216,45.4,-48.8,50,1000,1995,7,20,18,2698,TS
222,47.7,-45.2,50,1001,1995,7,21,0,2698,TS
228,49.7,-41.6,50,1002,1995,7,21,6,2698,TS
234,51.4,-37,50,1003,1995,7,21,12,2698,TS
240,53,-31,50,1005,1995,7,21,18,2698,TS
246,55,-20,50,1005,1995,7,22,0,2698,TS
6,26.2,-86.6,25,1009,1995,7,28,18,2699,TS
12,26.1,-87.3,30,1008,1995,7,29,0,2699,TS
18,26.2,-87.9,30,1008,1995,7,29,6,2699,TS
24,26.3,-88.3,30,1008,1995,7,29,12,2699,TS
30,26.5,-89.4,30,1007,1995,7,29,18,2699,TS
36,26.9,-90.6,30,1007,1995,7,30,0,2699,TS
42,27.6,-91.7,30,1006,1995,7,30,6,2699,TS
48,28.1,-93,30,1005,1995,7,30,12,2699,TS
54,28.6,-94,35,1003,1995,7,30,18,2699,TS
60,29,-95,40,999,1995,7,31,0,2699,TS
66,29.2,-95.3,40,999,1995,7,31,2,2699,TS
72,29.5,-95.5,30,1002,1995,7,31,6,2699,TS
78,30,-96,25,1003,1995,7,31,12,2699,TS
84,30.5,-96.5,20,1003,1995,7,31,18,2699,TS
90,31.5,-97,20,1004,1995,8,1,0,2699,TS
96,32,-97.5,20,1004,1995,8,1,6,2699,TS
102,33,-98.5,20,1004,1995,8,1,12,2699,TS
108,33,-98.5,20,1004,1995,8,1,18,2699,TS
114,33,-98.5,20,1004,1995,8,2,0,2699,TS
120,33,-98.5,20,1004,1995,8,2,6,2699,TS
126,33,-98.5,20,1004,1995,8,2,12,2699,TS
132,33,-98.5,20,1004,1995,8,2,18,2699,TS
6,20.2,-95.2,20,0,1995,8,5,18,2701,TS
12,20.5,-95.6,20,0,1995,8,6,0,2701,TS
18,20.7,-95.9,20,0,1995,8,6,6,2701,TS
24,20.9,-96.2,25,0,1995,8,6,12,2701,TS
30,21.2,-96.7,30,0,1995,8,6,18,2701,TS
36,21.5,-97.5,30,0,1995,8,7,0,2701,TS
42,21.7,-98.2,30,0,1995,8,7,6,2701,TS
48,21.8,-99,20,0,1995,8,7,12,2701,TS
6,23.7,-78.7,20,1010,1995,8,22,18,2706,TS
12,24.2,-78.9,25,1009,1995,8,23,0,2706,TS
18,25.2,-79.2,30,1008,1995,8,23,6,2706,TS
24,26.4,-79.7,35,1008,1995,8,23,12,2706,TS
30,27,-80.2,35,1006,1995,8,23,18,2706,TS
36,27.3,-80.5,35,1005,1995,8,24,0,2706,TS
42,27.7,-81.1,35,1005,1995,8,24,6,2706,TS
48,28.4,-81.8,35,1004,1995,8,24,12,2706,TS
54,28.8,-82.6,30,1002,1995,8,24,18,2706,TS
60,29,-82.9,30,1002,1995,8,25,0,2706,TS
66,29.2,-83.3,30,1002,1995,8,25,6,2706,TS
72,29.8,-83.3,25,1004,1995,8,25,12,2706,TS
78,30.4,-83.2,25,1005,1995,8,25,18,2706,TS
84,30.7,-83.4,25,1005,1995,8,26,0,2706,TS
90,31.3,-83.7,20,1005,1995,8,26,6,2706,TS
96,31.8,-83.9,20,1005,1995,8,26,12,2706,TS
102,32.4,-84,20,1006,1995,8,26,18,2706,TS
108,33,-84,20,1006,1995,8,27,0,2706,TS
114,33.5,-83.9,20,1006,1995,8,27,6,2706,TS
120,33.8,-83.6,20,1006,1995,8,27,12,2706,TS
126,33.9,-83,20,1006,1995,8,27,18,2706,TS
132,33.8,-82.4,20,1006,1995,8,28,0,2706,TS
6,15.4,-32.7,30,1009,1995,8,26,12,2707,TS
12,15.5,-34,30,1008,1995,8,26,18,2707,TS
18,15.6,-35.4,30,1008,1995,8,27,0,2707,TS
24,15.8,-36.7,30,1007,1995,8,27,6,2707,TS
30,16.1,-38,30,1007,1995,8,27,12,2707,TS
36,16.3,-39.3,30,1006,1995,8,27,18,2707,TS
42,16.5,-40.4,30,1006,1995,8,28,0,2707,TS
48,16.6,-41.5,35,1005,1995,8,28,6,2707,TS
54,16.9,-42.6,40,1003,1995,8,28,12,2707,TS
60,17.4,-43.6,45,1001,1995,8,28,18,2707,TS
66,17.7,-44.6,45,1000,1995,8,29,0,2707,TS
72,17.8,-45.5,45,1000,1995,8,29,6,2707,TS
78,18.1,-46.4,45,1000,1995,8,29,12,2707,TS
84,18.5,-47.3,45,1001,1995,8,29,18,2707,TS
90,19,-48.2,45,1002,1995,8,30,0,2707,TS
96,19.2,-49.1,40,1003,1995,8,30,6,2707,TS
102,19.4,-49.9,40,1003,1995,8,30,12,2707,TS
108,19.6,-50.6,40,1004,1995,8,30,18,2707,TS
114,20,-51.1,40,1004,1995,8,31,0,2707,TS
120,20.3,-51.6,40,1003,1995,8,31,6,2707,TS
126,20.4,-51.9,40,1002,1995,8,31,12,2707,TS
132,20.8,-52.1,40,1001,1995,8,31,18,2707,TS
138,21.6,-52.3,40,1001,1995,9,1,0,2707,TS
144,22.9,-52.7,40,1001,1995,9,1,6,2707,TS
150,24.6,-53.3,35,1001,1995,9,1,12,2707,TS
156,26.6,-54.3,35,1001,1995,9,1,18,2707,TS
162,28.4,-55.6,35,1001,1995,9,2,0,2707,TS
168,29.9,-57.1,35,1001,1995,9,2,6,2707,TS
174,31.2,-59.2,30,1001,1995,9,2,12,2707,TS
180,32.4,-61.9,30,1001,1995,9,2,18,2707,TS
186,33,-61.5,30,1002,1995,9,3,0,2707,TS
6,17.9,-41.9,25,0,1995,9,9,12,2709,TS
12,18.3,-43.3,25,0,1995,9,9,18,2709,TS
18,18.7,-44.6,25,0,1995,9,10,0,2709,TS
24,19.1,-46.1,25,0,1995,9,10,6,2709,TS
30,20,-47.8,25,0,1995,9,10,12,2709,TS
36,20.8,-49.3,25,0,1995,9,10,18,2709,TS
42,21.7,-50.9,25,0,1995,9,11,0,2709,TS
48,22.6,-52.2,30,0,1995,9,11,6,2709,TS
54,23.4,-53.4,30,0,1995,9,11,12,2709,TS
60,24.3,-54.5,30,0,1995,9,11,18,2709,TS
66,25,-55.7,30,0,1995,9,12,0,2709,TS
72,25.5,-56.3,30,0,1995,9,12,6,2709,TS
78,25.8,-57.2,30,0,1995,9,12,12,2709,TS
84,26.3,-57.9,30,0,1995,9,12,18,2709,TS
90,26.5,-58.9,30,0,1995,9,13,0,2709,TS
96,26.4,-60,30,0,1995,9,13,6,2709,TS
102,25.8,-61.3,25,0,1995,9,13,12,2709,TS
6,8.3,-31.4,30,1009,1995,10,4,18,2713,TS
12,8.4,-32.8,30,1009,1995,10,5,0,2713,TS
18,9.3,-35.1,30,1008,1995,10,5,6,2713,TS
24,10.2,-37.5,35,1006,1995,10,5,12,2713,TS
30,11.1,-40.1,40,1003,1995,10,5,18,2713,TS
36,11.5,-41.9,50,997,1995,10,6,0,2713,TS
42,12,-44,50,994,1995,10,6,6,2713,TS
48,12.2,-45.8,50,995,1995,10,6,12,2713,TS
54,12.4,-47.5,45,998,1995,10,6,18,2713,TS
60,12.5,-48.8,45,1000,1995,10,7,0,2713,TS
66,12.7,-50,45,1000,1995,10,7,6,2713,TS
72,12.8,-51.1,45,1000,1995,10,7,12,2713,TS
78,12.6,-52.3,45,1000,1995,10,7,18,2713,TS
84,12.5,-53.9,45,1001,1995,10,8,0,2713,TS
90,12.3,-55.7,45,1007,1995,10,8,6,2713,TS
96,12.1,-57.5,30,1009,1995,10,8,12,2713,TS
6,13.8,-53.8,25,1006,1995,10,20,12,2715,TS
12,14.8,-54.5,30,1005,1995,10,20,18,2715,TS
18,16,-55.1,35,1004,1995,10,21,0,2715,TS
24,17.6,-55.9,35,1004,1995,10,21,6,2715,TS
30,19,-56.3,40,1005,1995,10,21,12,2715,TS
36,20.1,-56.6,40,1007,1995,10,21,18,2715,TS
42,21.2,-56.7,40,1007,1995,10,22,0,2715,TS
48,21.8,-56.8,40,1006,1995,10,22,6,2715,TS
54,22,-57.7,45,1004,1995,10,22,12,2715,TS
60,21.5,-58.5,55,1001,1995,10,22,18,2715,TS
66,20.9,-59.5,50,1001,1995,10,23,0,2715,TS
72,20.1,-60.4,45,1002,1995,10,23,6,2715,TS
78,19.4,-61,40,1003,1995,10,23,12,2715,TS
84,19,-61.7,35,1004,1995,10,23,18,2715,TS
90,18.6,-62.3,30,1005,1995,10,24,0,2715,TS
96,18.3,-63,30,1007,1995,10,24,6,2715,TS
102,18,-63.7,30,1007,1995,10,24,12,2715,TS
108,17.7,-64.3,25,1007,1995,10,24,18,2715,TS
114,17.5,-64.5,20,1008,1995,10,25,0,2715,TS
6,26.8,-77.8,25,1010,1996,6,17,18,2717,TS
12,27.7,-78.3,25,1010,1996,6,18,0,2717,TS
18,28.6,-78.8,25,1009,1996,6,18,6,2717,TS
24,29.7,-78.8,25,1008,1996,6,18,12,2717,TS
30,30.6,-78.7,30,1008,1996,6,18,18,2717,TS
36,31.5,-78.7,35,1004,1996,6,19,0,2717,TS
42,32.3,-78.6,35,1006,1996,6,19,6,2717,TS
48,33.2,-78.1,40,1005,1996,6,19,12,2717,TS
54,33.9,-77.3,40,1005,1996,6,19,18,2717,TS
60,34.7,-76.4,35,1005,1996,6,20,0,2717,TS
66,35.5,-75.4,35,1005,1996,6,20,6,2717,TS
72,36.4,-74.1,30,1005,1996,6,20,12,2717,TS
78,36.9,-72.5,30,1004,1996,6,20,18,2717,TS
84,37.3,-70.3,30,1003,1996,6,21,0,2717,TS
90,37.3,-66.5,30,1002,1996,6,21,6,2717,TS
96,37.5,-62,35,1001,1996,6,21,12,2717,TS
102,37.8,-56.2,45,1000,1996,6,21,18,2717,TS
108,38.5,-50.5,45,998,1996,6,22,0,2717,TS
114,40,-47,45,995,1996,6,22,6,2717,TS
120,41,-43,45,993,1996,6,22,12,2717,TS
126,42.5,-40,45,992,1996,6,22,18,2717,TS
132,44,-37,45,996,1996,6,23,0,2717,TS
6,12.7,-23,30,1008,1996,8,26,0,2723,TS
12,12.7,-24.1,30,1008,1996,8,26,6,2723,TS
18,12.5,-25.3,30,1008,1996,8,26,12,2723,TS
24,12.3,-26.6,30,1008,1996,8,26,18,2723,TS
30,12.1,-27.8,30,1008,1996,8,27,0,2723,TS
36,11.7,-28.8,30,1008,1996,8,27,6,2723,TS
42,11.1,-30,30,1007,1996,8,27,12,2723,TS
48,10.6,-31,30,1007,1996,8,27,18,2723,TS
54,10.4,-31.8,30,1006,1996,8,28,0,2723,TS
60,10.6,-32.7,35,1006,1996,8,28,6,2723,TS
66,11,-33.6,35,1005,1996,8,28,12,2723,TS
72,11.8,-34.4,35,1005,1996,8,28,18,2723,TS
78,12.5,-35.2,40,1005,1996,8,29,0,2723,TS
84,13.1,-36.2,40,1005,1996,8,29,6,2723,TS
90,13.7,-37.2,40,1005,1996,8,29,12,2723,TS
96,14.4,-38,40,1005,1996,8,29,18,2723,TS
102,15.2,-38.4,35,1005,1996,8,30,0,2723,TS
108,15.8,-38.9,35,1005,1996,8,30,6,2723,TS
114,16.2,-39.5,35,1006,1996,8,30,12,2723,TS
120,16.6,-40.4,35,1006,1996,8,30,18,2723,TS
126,17.1,-41.1,35,1007,1996,8,31,0,2723,TS
132,17.7,-41.8,35,1008,1996,8,31,6,2723,TS
138,18.3,-42.5,35,1008,1996,8,31,12,2723,TS
144,18.7,-43.2,35,1008,1996,8,31,18,2723,TS
150,19.3,-43.8,35,1008,1996,9,1,0,2723,TS
156,19.9,-44.5,35,1008,1996,9,1,6,2723,TS
162,20.5,-45.4,35,1008,1996,9,1,12,2723,TS
168,20.9,-46.5,30,1008,1996,9,1,18,2723,TS
174,21.3,-47.7,30,1008,1996,9,2,0,2723,TS
6,22.7,-96.2,25,1003,1996,10,4,18,2726,TS
12,23,-96.1,30,1003,1996,10,5,0,2726,TS
18,23.3,-96,30,1003,1996,10,5,6,2726,TS
24,23.6,-95.8,30,1003,1996,10,5,12,2726,TS
30,24.3,-95.5,30,1003,1996,10,5,18,2726,TS
36,24.8,-95,30,1002,1996,10,6,0,2726,TS
42,25,-94.5,30,1002,1996,10,6,6,2726,TS
48,25.1,-93.5,30,1003,1996,10,6,12,2726,TS
